Team Group MP44L TM8FPK001T0C101,"Ємність:512 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4500 МБ/с, IOPS 610 тисЧитання:7300 МБ/с, IOPS 590 тис",Not took
SanDisk G-DRIVE ArmorLock SSD SDPS41A-001T-GBANB,"Ємність:4000 ГБФормат:2.5""NAND:3D TLC NANDЗапис:520 МБ/с, IOPS 84 тисЧитання:560 МБ/с, IOPS 95 тис",19 063 грн.
Apacer TWSG4S ZS512GTWSG4S-1,"Ємність:512 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D NANDЗапис:3800 МБ/с, IOPS 700 тисЧитання:7000 МБ/с, IOPS 450 тис",2 996 до 3 125 грн.
Micron 7450 PRO M.2 MTFDKBA480TFR-1BC1ZAB,"Ємність:2000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:5000 МБ/с, IOPS 720 тисЧитання:6600 МБ/с, IOPS 700 тис",Not took
Dell M.2 PCI Express 2280 M.2 PCI Express 2280,"Ємність:1000 ГБФормат:M.2, 22x30, PCI-E 3.0 4xNAND:3D NAND",8 688 грн.
Seagate Nytro 5350M 15mm Nytro 5350M 15mm,"Ємність:7680 ГБФормат:2.5""NAND:3D TLC NANDЗапис:3300 МБ/с, IOPS 110 тисЧитання:7400 МБ/с, IOPS 1150 тис",Not took
OWC Aura PRO X2 Aura PRO X2,"Ємність:480 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1351 МБ/сЧитання:1549 МБ/с",15 133 грн.
AFOX SD250 QN SD250 QN,"Ємність:512 ГБФормат:2.5""NAND:3D QLC NANDЗапис:520 МБ/сЧитання:560 МБ/с",Not took
Hikvision G4000E G4000E,"Ємність:512 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4200 МБ/сЧитання:7050 МБ/с",2 438 грн.
MediaRange M.2 SATA III M.2 SATA III,"Ємність:512 ГБФормат:M.2, 22x80NAND:3D TLC NANDЗапис:470 МБ/сЧитання:535 МБ/с",3 011 грн.
Integral M.2 SATA 2280 M.2 SATA 2280,"Ємність:512 ГБФормат:M.2, 22x80, SATA 3NAND:3D TLC NANDЗапис:450 МБ/сЧитання:520 МБ/с",3 869 грн.
Product Name,Description of the product,Price range of the product
PNY CS2230 CS2230,"Ємність:2000 ГБФормат:2.5""NAND:TLCЗапис:530 МБ/сЧитання:550 МБ/с",3 118 грн.
Product Name,Description of the product,Price range of the product
PNY CS2230 CS2230,"Ємність:2000 ГБФормат:2.5""NAND:TLCЗапис:530 МБ/сЧитання:550 МБ/с",3 118 грн.
Dahua C970 C970,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4700 МБ/с, IOPS 750 тисЧитання:5000 МБ/с, IOPS 495 тис",Not took
Product Name,Description of the product,Price range of the product
PNY CS2230 CS2230,"Ємність:2000 ГБФормат:2.5""NAND:TLCЗапис:530 МБ/сЧитання:550 МБ/с",3 118 грн.
Dahua C970 C970,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4700 МБ/с, IOPS 750 тисЧитання:5000 МБ/с, IOPS 495 тис",Not took
Dahua C900 Plus SSD-C900VN512G,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:1400 МБ/с, IOPS 310 тисЧитання:4600 МБ/с, IOPS 205 тис",6 959 грн.
Product Name,Description of the product,Price range of the product
PNY CS2230 CS2230,"Ємність:2000 ГБФормат:2.5""NAND:TLCЗапис:530 МБ/сЧитання:550 МБ/с",3 118 грн.
Dahua C970 C970,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4700 МБ/с, IOPS 750 тисЧитання:5000 МБ/с, IOPS 495 тис",Not took
Dahua C900 Plus SSD-C900VN512G,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:1400 МБ/с, IOPS 310 тисЧитання:4600 МБ/с, IOPS 205 тис",6 959 грн.
AFOX M.2 TLC NVMe x4 M.2 TLC NVMe x4,"Ємність:2000 ГБФормат:2.5""NAND:3D QLC NANDЧитання:560 МБ/с",Not took
Product Name,Description of the product,Price range of the product
PNY CS2230 CS2230,"Ємність:2000 ГБФормат:2.5""NAND:TLCЗапис:530 МБ/сЧитання:550 МБ/с",3 118 грн.
Dahua C970 C970,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4700 МБ/с, IOPS 750 тисЧитання:5000 МБ/с, IOPS 495 тис",Not took
Dahua C900 Plus SSD-C900VN512G,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:1400 МБ/с, IOPS 310 тисЧитання:4600 МБ/с, IOPS 205 тис",6 959 грн.
AFOX M.2 TLC NVMe x4 M.2 TLC NVMe x4,"Ємність:2000 ГБФормат:2.5""NAND:3D QLC NANDЧитання:560 МБ/с",Not took
Micron 7400 MAX U.3 7mm 7400 MAX U.3 7mm,"Ємність:960 ГБФормат:2.5""NAND:3D TLC NANDЗапис:520 МБ/с, IOPS 35 тисЧитання:540 МБ/с, IOPS 95 тис",Not took
Product Name,Description of the product,Price range of the product
PNY CS2230 CS2230,"Ємність:2000 ГБФормат:2.5""NAND:TLCЗапис:530 МБ/сЧитання:550 МБ/с",3 118 грн.
Dahua C970 C970,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4700 МБ/с, IOPS 750 тисЧитання:5000 МБ/с, IOPS 495 тис",Not took
Dahua C900 Plus SSD-C900VN512G,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:1400 МБ/с, IOPS 310 тисЧитання:4600 МБ/с, IOPS 205 тис",6 959 грн.
AFOX M.2 TLC NVMe x4 M.2 TLC NVMe x4,"Ємність:2000 ГБФормат:2.5""NAND:3D QLC NANDЧитання:560 МБ/с",Not took
Micron 7400 MAX U.3 7mm 7400 MAX U.3 7mm,"Ємність:960 ГБФормат:2.5""NAND:3D TLC NANDЗапис:520 МБ/с, IOPS 35 тисЧитання:540 МБ/с, IOPS 95 тис",Not took
Seagate FireCuda 520 Series ZP1000GV3A012,"Ємність:1920 ГБФормат:2.5""NAND:3D TLC NANDЗапис:2450 МБ/с, IOPS 75 тисЧитання:5700 МБ/с, IOPS 850 тис",Not took
Product Name,Description of the product,Price range of the product
PNY CS2230 CS2230,"Ємність:2000 ГБФормат:2.5""NAND:TLCЗапис:530 МБ/сЧитання:550 МБ/с",3 118 грн.
Dahua C970 C970,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4700 МБ/с, IOPS 750 тисЧитання:5000 МБ/с, IOPS 495 тис",Not took
Dahua C900 Plus SSD-C900VN512G,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:1400 МБ/с, IOPS 310 тисЧитання:4600 МБ/с, IOPS 205 тис",6 959 грн.
AFOX M.2 TLC NVMe x4 M.2 TLC NVMe x4,"Ємність:2000 ГБФормат:2.5""NAND:3D QLC NANDЧитання:560 МБ/с",Not took
Micron 7400 MAX U.3 7mm 7400 MAX U.3 7mm,"Ємність:960 ГБФормат:2.5""NAND:3D TLC NANDЗапис:520 МБ/с, IOPS 35 тисЧитання:540 МБ/с, IOPS 95 тис",Not took
Seagate FireCuda 520 Series ZP1000GV3A012,"Ємність:1920 ГБФормат:2.5""NAND:3D TLC NANDЗапис:2450 МБ/с, IOPS 75 тисЧитання:5700 МБ/с, IOPS 850 тис",Not took
Team Group T-Force Delta Max Lite T253TM512G0C325,"Ємність:512 ГБФормат:2.5""NAND:3D TLC NANDЗапис:500 МБ/с, IOPS 60 тисЧитання:550 МБ/с, IOPS 70 тис",6 240 грн.
Product Name,Description of the product,Price range of the product
PNY CS2230 CS2230,"Ємність:2000 ГБФормат:2.5""NAND:TLCЗапис:530 МБ/сЧитання:550 МБ/с",3 118 грн.
Dahua C970 C970,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4700 МБ/с, IOPS 750 тисЧитання:5000 МБ/с, IOPS 495 тис",Not took
Dahua C900 Plus SSD-C900VN512G,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:1400 МБ/с, IOPS 310 тисЧитання:4600 МБ/с, IOPS 205 тис",6 959 грн.
AFOX M.2 TLC NVMe x4 M.2 TLC NVMe x4,"Ємність:2000 ГБФормат:2.5""NAND:3D QLC NANDЧитання:560 МБ/с",Not took
Micron 7400 MAX U.3 7mm 7400 MAX U.3 7mm,"Ємність:960 ГБФормат:2.5""NAND:3D TLC NANDЗапис:520 МБ/с, IOPS 35 тисЧитання:540 МБ/с, IOPS 95 тис",Not took
Seagate FireCuda 520 Series ZP1000GV3A012,"Ємність:1920 ГБФормат:2.5""NAND:3D TLC NANDЗапис:2450 МБ/с, IOPS 75 тисЧитання:5700 МБ/с, IOPS 850 тис",Not took
Team Group T-Force Delta Max Lite T253TM512G0C325,"Ємність:512 ГБФормат:2.5""NAND:3D TLC NANDЗапис:500 МБ/с, IOPS 60 тисЧитання:550 МБ/с, IOPS 70 тис",6 240 грн.
Lexar NM610 Pro LNM610P001T-RNNNG,"Ємність:500 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:2600 МБ/сЧитання:5000 МБ/с",3 405 грн.
Product Name,Description of the product,Price range of the product
PNY CS2230 CS2230,"Ємність:2000 ГБФормат:2.5""NAND:TLCЗапис:530 МБ/сЧитання:550 МБ/с",3 118 грн.
Dahua C970 C970,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4700 МБ/с, IOPS 750 тисЧитання:5000 МБ/с, IOPS 495 тис",Not took
Dahua C900 Plus SSD-C900VN512G,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:1400 МБ/с, IOPS 310 тисЧитання:4600 МБ/с, IOPS 205 тис",6 959 грн.
AFOX M.2 TLC NVMe x4 M.2 TLC NVMe x4,"Ємність:2000 ГБФормат:2.5""NAND:3D QLC NANDЧитання:560 МБ/с",Not took
Micron 7400 MAX U.3 7mm 7400 MAX U.3 7mm,"Ємність:960 ГБФормат:2.5""NAND:3D TLC NANDЗапис:520 МБ/с, IOPS 35 тисЧитання:540 МБ/с, IOPS 95 тис",Not took
Seagate FireCuda 520 Series ZP1000GV3A012,"Ємність:1920 ГБФормат:2.5""NAND:3D TLC NANDЗапис:2450 МБ/с, IOPS 75 тисЧитання:5700 МБ/с, IOPS 850 тис",Not took
Team Group T-Force Delta Max Lite T253TM512G0C325,"Ємність:512 ГБФормат:2.5""NAND:3D TLC NANDЗапис:500 МБ/с, IOPS 60 тисЧитання:550 МБ/с, IOPS 70 тис",6 240 грн.
Lexar NM610 Pro LNM610P001T-RNNNG,"Ємність:500 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:2600 МБ/сЧитання:5000 МБ/с",3 405 грн.
Dahua E900 SSD-E900N512G,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1450 МБ/с, IOPS 280 тисЧитання:3000 МБ/с, IOPS 100 тис",Not took
Product Name,Description of the product,Price range of the product
PNY CS2230 CS2230,"Ємність:2000 ГБФормат:2.5""NAND:TLCЗапис:530 МБ/сЧитання:550 МБ/с",3 118 грн.
Dahua C970 C970,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4700 МБ/с, IOPS 750 тисЧитання:5000 МБ/с, IOPS 495 тис",Not took
Dahua C900 Plus SSD-C900VN512G,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:1400 МБ/с, IOPS 310 тисЧитання:4600 МБ/с, IOPS 205 тис",6 959 грн.
AFOX M.2 TLC NVMe x4 M.2 TLC NVMe x4,"Ємність:2000 ГБФормат:2.5""NAND:3D QLC NANDЧитання:560 МБ/с",Not took
Micron 7400 MAX U.3 7mm 7400 MAX U.3 7mm,"Ємність:960 ГБФормат:2.5""NAND:3D TLC NANDЗапис:520 МБ/с, IOPS 35 тисЧитання:540 МБ/с, IOPS 95 тис",Not took
Seagate FireCuda 520 Series ZP1000GV3A012,"Ємність:1920 ГБФормат:2.5""NAND:3D TLC NANDЗапис:2450 МБ/с, IOPS 75 тисЧитання:5700 МБ/с, IOPS 850 тис",Not took
Team Group T-Force Delta Max Lite T253TM512G0C325,"Ємність:512 ГБФормат:2.5""NAND:3D TLC NANDЗапис:500 МБ/с, IOPS 60 тисЧитання:550 МБ/с, IOPS 70 тис",6 240 грн.
Lexar NM610 Pro LNM610P001T-RNNNG,"Ємність:500 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:2600 МБ/сЧитання:5000 МБ/с",3 405 грн.
Dahua E900 SSD-E900N512G,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1450 МБ/с, IOPS 280 тисЧитання:3000 МБ/с, IOPS 100 тис",Not took
Hikvision T200N T200N,Ємність:480 ГБФормат:M.2Запис:450 МБ/сЧитання:450 МБ/с,Not took
Product Name,Description of the product,Price range of the product
PNY CS2230 CS2230,"Ємність:2000 ГБФормат:2.5""NAND:TLCЗапис:530 МБ/сЧитання:550 МБ/с",3 118 грн.
Dahua C970 C970,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4700 МБ/с, IOPS 750 тисЧитання:5000 МБ/с, IOPS 495 тис",Not took
Dahua C900 Plus SSD-C900VN512G,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:1400 МБ/с, IOPS 310 тисЧитання:4600 МБ/с, IOPS 205 тис",6 959 грн.
AFOX M.2 TLC NVMe x4 M.2 TLC NVMe x4,"Ємність:2000 ГБФормат:2.5""NAND:3D QLC NANDЧитання:560 МБ/с",Not took
Micron 7400 MAX U.3 7mm 7400 MAX U.3 7mm,"Ємність:960 ГБФормат:2.5""NAND:3D TLC NANDЗапис:520 МБ/с, IOPS 35 тисЧитання:540 МБ/с, IOPS 95 тис",Not took
Seagate FireCuda 520 Series ZP1000GV3A012,"Ємність:1920 ГБФормат:2.5""NAND:3D TLC NANDЗапис:2450 МБ/с, IOPS 75 тисЧитання:5700 МБ/с, IOPS 850 тис",Not took
Team Group T-Force Delta Max Lite T253TM512G0C325,"Ємність:512 ГБФормат:2.5""NAND:3D TLC NANDЗапис:500 МБ/с, IOPS 60 тисЧитання:550 МБ/с, IOPS 70 тис",6 240 грн.
Lexar NM610 Pro LNM610P001T-RNNNG,"Ємність:500 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:2600 МБ/сЧитання:5000 МБ/с",3 405 грн.
Dahua E900 SSD-E900N512G,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1450 МБ/с, IOPS 280 тисЧитання:3000 МБ/с, IOPS 100 тис",Not took
Hikvision T200N T200N,Ємність:480 ГБФормат:M.2Запис:450 МБ/сЧитання:450 МБ/с,Not took
Silicon Power UD80 SP02KGBP34UD8005,"Ємність:500 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4800 МБ/сЧитання:5000 МБ/с",6 465 грн.
Product Name,Description of the product,Price range of the product
PNY CS2230 CS2230,"Ємність:2000 ГБФормат:2.5""NAND:TLCЗапис:530 МБ/сЧитання:550 МБ/с",3 118 грн.
Dahua C970 C970,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4700 МБ/с, IOPS 750 тисЧитання:5000 МБ/с, IOPS 495 тис",Not took
Dahua C900 Plus SSD-C900VN512G,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:1400 МБ/с, IOPS 310 тисЧитання:4600 МБ/с, IOPS 205 тис",6 959 грн.
AFOX M.2 TLC NVMe x4 M.2 TLC NVMe x4,"Ємність:2000 ГБФормат:2.5""NAND:3D QLC NANDЧитання:560 МБ/с",Not took
Micron 7400 MAX U.3 7mm 7400 MAX U.3 7mm,"Ємність:960 ГБФормат:2.5""NAND:3D TLC NANDЗапис:520 МБ/с, IOPS 35 тисЧитання:540 МБ/с, IOPS 95 тис",Not took
Seagate FireCuda 520 Series ZP1000GV3A012,"Ємність:1920 ГБФормат:2.5""NAND:3D TLC NANDЗапис:2450 МБ/с, IOPS 75 тисЧитання:5700 МБ/с, IOPS 850 тис",Not took
Team Group T-Force Delta Max Lite T253TM512G0C325,"Ємність:512 ГБФормат:2.5""NAND:3D TLC NANDЗапис:500 МБ/с, IOPS 60 тисЧитання:550 МБ/с, IOPS 70 тис",6 240 грн.
Lexar NM610 Pro LNM610P001T-RNNNG,"Ємність:500 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:2600 МБ/сЧитання:5000 МБ/с",3 405 грн.
Dahua E900 SSD-E900N512G,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1450 МБ/с, IOPS 280 тисЧитання:3000 МБ/с, IOPS 100 тис",Not took
Hikvision T200N T200N,Ємність:480 ГБФормат:M.2Запис:450 МБ/сЧитання:450 МБ/с,Not took
Silicon Power UD80 SP02KGBP34UD8005,"Ємність:500 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4800 МБ/сЧитання:5000 МБ/с",6 465 грн.
Biostar S160 S160-256GB,"Ємність:512 ГБФормат:2.5""NAND:3D TLC NANDЗапис:510 МБ/сЧитання:550 МБ/с",1 299 грн.
Product Name,Description of the product,Price range of the product
PNY CS2230 CS2230,"Ємність:2000 ГБФормат:2.5""NAND:TLCЗапис:530 МБ/сЧитання:550 МБ/с",3 118 грн.
Dahua C970 C970,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4700 МБ/с, IOPS 750 тисЧитання:5000 МБ/с, IOPS 495 тис",Not took
Dahua C900 Plus SSD-C900VN512G,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:1400 МБ/с, IOPS 310 тисЧитання:4600 МБ/с, IOPS 205 тис",6 959 грн.
AFOX M.2 TLC NVMe x4 M.2 TLC NVMe x4,"Ємність:2000 ГБФормат:2.5""NAND:3D QLC NANDЧитання:560 МБ/с",Not took
Micron 7400 MAX U.3 7mm 7400 MAX U.3 7mm,"Ємність:960 ГБФормат:2.5""NAND:3D TLC NANDЗапис:520 МБ/с, IOPS 35 тисЧитання:540 МБ/с, IOPS 95 тис",Not took
Seagate FireCuda 520 Series ZP1000GV3A012,"Ємність:1920 ГБФормат:2.5""NAND:3D TLC NANDЗапис:2450 МБ/с, IOPS 75 тисЧитання:5700 МБ/с, IOPS 850 тис",Not took
Team Group T-Force Delta Max Lite T253TM512G0C325,"Ємність:512 ГБФормат:2.5""NAND:3D TLC NANDЗапис:500 МБ/с, IOPS 60 тисЧитання:550 МБ/с, IOPS 70 тис",6 240 грн.
Lexar NM610 Pro LNM610P001T-RNNNG,"Ємність:500 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:2600 МБ/сЧитання:5000 МБ/с",3 405 грн.
Dahua E900 SSD-E900N512G,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1450 МБ/с, IOPS 280 тисЧитання:3000 МБ/с, IOPS 100 тис",Not took
Hikvision T200N T200N,Ємність:480 ГБФормат:M.2Запис:450 МБ/сЧитання:450 МБ/с,Not took
Silicon Power UD80 SP02KGBP34UD8005,"Ємність:500 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4800 МБ/сЧитання:5000 МБ/с",6 465 грн.
Biostar S160 S160-256GB,"Ємність:512 ГБФормат:2.5""NAND:3D TLC NANDЗапис:510 МБ/сЧитання:550 МБ/с",1 299 грн.
Innovation IT Superior M.2 00-512555,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 2xNAND:3D TLC NANDЗапис:1200 МБ/сЧитання:2000 МБ/с",1 953 грн.
Product Name,Description of the product,Price range of the product
PNY CS2230 CS2230,"Ємність:2000 ГБФормат:2.5""NAND:TLCЗапис:530 МБ/сЧитання:550 МБ/с",3 118 грн.
Dahua C970 C970,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4700 МБ/с, IOPS 750 тисЧитання:5000 МБ/с, IOPS 495 тис",Not took
Dahua C900 Plus SSD-C900VN512G,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:1400 МБ/с, IOPS 310 тисЧитання:4600 МБ/с, IOPS 205 тис",6 959 грн.
AFOX M.2 TLC NVMe x4 M.2 TLC NVMe x4,"Ємність:2000 ГБФормат:2.5""NAND:3D QLC NANDЧитання:560 МБ/с",Not took
Micron 7400 MAX U.3 7mm 7400 MAX U.3 7mm,"Ємність:960 ГБФормат:2.5""NAND:3D TLC NANDЗапис:520 МБ/с, IOPS 35 тисЧитання:540 МБ/с, IOPS 95 тис",Not took
Seagate FireCuda 520 Series ZP1000GV3A012,"Ємність:1920 ГБФормат:2.5""NAND:3D TLC NANDЗапис:2450 МБ/с, IOPS 75 тисЧитання:5700 МБ/с, IOPS 850 тис",Not took
